source_system,supplier_name,supplier_name_clean,supplier_name_normalized,email_clean,email_is_valid,phone_digits,phone_is_valid,category_standardized,order_date,delivery_date,order_status_clean,quantity_ordered,negotiated_price_amount,annual_spend_amount,defective_units_count,compliance_status_clean,risk_signal,completeness_score
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-04-20,2022-04-23,Delivered,1236.0,44.03,54421.08,25.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-10-16,2022-11-04,Delivered,210.0,21.32,4477.2,10.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2022-12-18,2022-12-21,Delivered,447.0,57.92,25890.24,13.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2022-01-10,2022-01-21,Pending,487.0,10.63,5176.81,15.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2022-04-25,2022-04-29,Partially Delivered,1849.0,69.25,128043.25,51.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-03-19,2022-04-01,Partially Delivered,1356.0,25.44,34496.64,47.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2023-08-20,2023-08-23,Delivered,333.0,58.54,19493.82,8.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-06-01,2022-06-12,Partially Delivered,1009.0,16.18,16325.619999999999,,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2023-03-17,2023-04-03,Pending,1554.0,74.82,116270.27999999998,44.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-11-30,2023-12-04,Delivered,1265.0,16.97,21467.05,34.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-11-14,2023-12-01,Delivered,1585.0,53.05,84084.25,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-04-16,2022-04-27,Delivered,66.0,50.76,3350.16,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-04-27,,Delivered,240.0,81.9,19656.0,4.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-08-16,2022-09-02,Delivered,302.0,26.47,7993.94,9.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-07-17,2022-07-25,Delivered,1808.0,67.86,122690.88,53.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2022-12-26,2023-01-11,Pending,1865.0,26.83,50037.95,56.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-11-27,,Cancelled,1736.0,50.68,87980.48,48.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-02-09,2022-02-13,Delivered,1884.0,44.31,83480.04000000001,54.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-06-08,2023-06-11,Delivered,1940.0,50.29,97562.59999999999,54.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-01-30,2023-02-16,Delivered,970.0,78.44,76086.8,18.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-08-14,2023-08-31,Delivered,457.0,50.34,23005.38,16.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2022-09-18,2022-09-20,Delivered,877.0,34.69,30423.129999999997,24.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-05-08,2022-05-10,Delivered,883.0,25.75,22737.25,14.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-06-04,2023-06-06,Delivered,776.0,22.53,17483.280000000002,27.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2023-11-14,2023-11-26,Delivered,100.0,85.76,8576.0,3.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-02-23,2023-03-08,Delivered,1738.0,61.15,106278.7,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2023-02-17,2023-02-23,Delivered,624.0,66.3,41371.2,18.0,No,high,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2023-07-22,2023-07-25,Delivered,199.0,45.64,9082.36,,No,high,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-05-11,2022-05-14,Pending,363.0,38.73,14058.989999999998,,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-06-28,2022-07-13,Delivered,887.0,59.67,52927.29,29.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-08-06,2023-08-18,Delivered,1127.0,46.49,52394.23,30.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-08-17,2023-08-29,Delivered,1693.0,73.3,124096.9,62.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2023-09-14,2023-10-03,Pending,54.0,28.65,1547.1,3.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-11-02,2023-11-07,Delivered,1176.0,12.21,14358.960000000001,33.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2022-11-26,2022-12-08,Delivered,1269.0,33.7,42765.3,35.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2023-04-22,2023-04-25,Delivered,823.0,64.46,53050.579999999994,19.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-04-30,2023-05-13,Delivered,916.0,19.53,17889.48,25.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2022-06-23,,Delivered,872.0,16.63,14501.359999999999,20.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2022-01-26,2022-02-03,Cancelled,1419.0,43.46,61669.74,,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-11-03,2023-11-20,Delivered,1711.0,26.35,45084.850000000006,48.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-01-06,2022-01-14,Delivered,609.0,82.75,50394.75,29.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-08-13,2022-08-31,Delivered,1310.0,37.0,48470.0,45.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2022-05-17,2022-05-24,Delivered,296.0,63.61,18828.56,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-06-28,2023-07-16,Delivered,1729.0,16.34,28251.86,47.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-07-16,2023-07-27,Delivered,1120.0,37.47,41966.4,33.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2022-06-12,,Delivered,143.0,86.02,12300.859999999999,5.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2023-10-04,2023-10-23,Pending,481.0,77.17,37118.770000000004,,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2022-10-09,2022-10-25,Delivered,600.0,38.76,23256.0,22.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2022-03-21,2022-03-31,Cancelled,1362.0,42.85,58361.700000000004,33.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-10-20,,Delivered,1807.0,60.0,108420.0,50.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-07-08,2023-07-09,Delivered,1831.0,50.44,92355.64,60.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2022-06-04,2022-06-17,Partially Delivered,851.0,19.22,16356.22,22.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-08-25,2022-09-07,Cancelled,1253.0,38.01,47626.53,34.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-04-23,2023-05-06,Pending,1089.0,89.21,97149.68999999999,33.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2022-07-31,2022-08-17,Delivered,1832.0,41.86,76687.52,52.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-02-03,2023-02-08,Delivered,546.0,97.82,53409.719999999994,21.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-01-25,2023-02-11,Delivered,1737.0,31.02,53881.74,48.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-01-07,2022-01-26,Pending,739.0,66.09,48840.51,19.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2022-08-14,2022-08-16,Cancelled,1341.0,41.75,55986.75,39.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2022-12-11,2022-12-18,Delivered,334.0,74.63,24926.42,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-11-16,2023-12-06,Delivered,446.0,70.37,31385.02,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-02-08,2023-02-20,Delivered,776.0,90.89,70530.64,19.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-03-15,2023-03-31,Pending,1675.0,65.34,109444.5,42.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-02-21,2022-03-06,Cancelled,666.0,41.13,27392.58,18.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-01-24,2023-01-29,Delivered,1269.0,71.86,91190.34,47.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-12-02,2022-12-12,Delivered,875.0,51.8,45325.0,16.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-04-11,2023-04-26,Partially Delivered,1699.0,29.34,49848.659999999996,69.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-01-24,2023-02-11,Delivered,462.0,83.14,38410.68,11.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2023-03-08,2023-03-27,Delivered,1493.0,52.51,78397.43,43.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2023-04-27,2023-05-05,Delivered,1070.0,40.07,42874.9,26.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2022-06-06,,Delivered,1737.0,24.28,42174.36,46.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-05-10,2022-05-16,Delivered,1263.0,86.84,109678.92,28.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,"Maintenance, Repair, and Operations",2022-04-28,,Delivered,1853.0,20.72,38394.159999999996,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2022-09-20,2022-09-25,Delivered,266.0,80.22,21338.52,4.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Packaging,2022-06-21,2022-06-25,Cancelled,922.0,9.27,8546.94,29.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Raw Materials,2023-09-14,2023-09-20,Delivered,1346.0,67.04,90235.84000000001,38.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Electronics,2022-04-28,2022-05-09,Delivered,1954.0,87.47,170916.38,57.0,Yes,medium,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2022-01-27,2022-02-09,Delivered,1415.0,78.34,110851.1,,Yes,low,1.0
kaggle_procurement_kpi,Epsilon_Group,Epsilon Group,EPSILON GROUP,,,,,Office Supplies,2023-08-13,,Delivered,748.0,79.16,59211.68,32.0,Yes,medium,1.0
supplier_activity_api,Evergreen Office Supplies,Evergreen Office Supplies,EVERGREEN OFFICE SUPPLIES,orders@evergreenoffice.com,True,3125550188,True,,,,,,,,,,low,0.75
conference_csv,Evergreen Office Supplies,Evergreen Office Supplies,EVERGREEN OFFICE SUPPLIES,,,3125550188,True,Office Supplies,,,,,,,,,,0.875
erp_export,Evergreen Office Supplies Inc,Evergreen Office Supplies Inc,EVERGREEN OFFICE SUPPLIES,orders@evergreenoffice.com,True,3125550188,True,Office Supplies,,,,,,20110.8,,,,0.875
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-01-26,2022-02-15,Delivered,910.0,92.26,83956.6,41.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-05-23,2022-06-03,Delivered,1774.0,47.82,84832.68000000001,96.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-11-24,2023-11-28,Partially Delivered,1688.0,39.89,67334.32,89.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-07-13,2023-07-25,Pending,171.0,70.2,12004.2,8.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-06-02,2023-06-05,Partially Delivered,1737.0,87.37,151761.69,79.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-10-12,2022-10-26,Delivered,326.0,15.92,5189.92,,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2023-01-25,2023-02-02,Delivered,1755.0,58.4,102492.0,85.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2022-03-13,2022-03-15,Delivered,890.0,93.14,82894.6,49.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Office Supplies,2022-08-22,2022-08-25,Partially Delivered,437.0,56.45,24668.65,25.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Office Supplies,2023-04-10,2023-04-27,Delivered,614.0,73.95,45405.3,40.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2023-11-18,2023-11-25,Delivered,1501.0,100.99,151585.99,77.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-03-15,2022-03-31,Delivered,1154.0,26.07,30084.78,58.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2023-01-24,2023-02-11,Delivered,1179.0,56.28,66354.12,,Yes,low,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2022-02-02,2022-02-18,Delivered,1045.0,44.65,46659.25,69.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-11-03,2023-11-09,Delivered,1066.0,65.88,70228.08,56.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-02-10,,Partially Delivered,345.0,98.09,33841.05,25.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2023-03-09,2023-03-13,Partially Delivered,1136.0,58.25,66172.0,62.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2023-01-30,2023-02-09,Delivered,642.0,81.49,52316.579999999994,26.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2023-04-25,,Pending,468.0,91.8,42962.4,24.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Office Supplies,2022-09-15,2022-09-22,Delivered,428.0,21.52,9210.56,26.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2023-11-30,2023-12-17,Pending,90.0,29.96,2696.4,7.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-07-04,2023-07-05,Delivered,1101.0,22.73,25025.73,59.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-01-04,2022-01-12,Delivered,456.0,77.86,35504.159999999996,26.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-07-02,2022-07-18,Delivered,854.0,85.53,73042.62,,Yes,low,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2022-11-02,2022-11-21,Delivered,775.0,49.14,38083.5,48.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-06-15,2022-06-28,Delivered,1842.0,28.08,51723.35999999999,96.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-03-01,2022-03-11,Delivered,1627.0,25.09,40821.43,74.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2023-08-04,2023-08-06,Delivered,1534.0,12.79,19619.859999999997,,Yes,low,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2023-05-13,2023-06-01,Delivered,913.0,24.06,21966.78,53.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-11-07,2023-11-26,Partially Delivered,145.0,42.76,6200.2,6.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Office Supplies,2024-01-01,,Delivered,1233.0,76.59,94435.47,65.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-11-16,2022-11-20,Delivered,1912.0,25.59,48928.08,83.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-12-13,2022-12-18,Delivered,1101.0,52.51,57813.509999999995,54.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2022-01-22,2022-01-24,Delivered,1693.0,49.84,84379.12000000001,88.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-08-26,,Delivered,1404.0,30.5,42822.0,78.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-08-14,2022-08-28,Delivered,1713.0,34.11,58430.43,74.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-01-08,2022-01-13,Delivered,1579.0,43.41,68544.39,74.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-03-14,2022-03-26,Delivered,1421.0,11.72,16654.120000000003,76.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-02-02,2022-02-13,Delivered,1450.0,59.11,85709.5,71.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-03-14,,Delivered,682.0,71.86,49008.52,40.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2023-06-11,2023-06-19,Delivered,677.0,55.29,37431.33,39.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-05-16,2022-05-25,Delivered,1484.0,31.8,47191.200000000004,61.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2023-04-30,2023-05-20,Delivered,1892.0,96.37,182332.04,93.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-04-07,,Delivered,713.0,18.82,13418.66,31.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-04-24,2023-05-06,Delivered,1765.0,84.3,148789.5,65.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-02-25,2022-03-15,Cancelled,1186.0,16.0,18976.0,64.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2022-03-04,2022-03-16,Partially Delivered,1341.0,43.94,58923.53999999999,63.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-01-16,2022-01-22,Delivered,1203.0,47.68,57359.04,49.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-09-29,2022-10-15,Delivered,816.0,43.42,35430.72,45.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-10-20,2022-11-05,Delivered,329.0,85.35,28080.149999999998,21.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-03-04,2022-03-12,Delivered,236.0,28.11,6633.96,11.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2022-11-18,2022-12-03,Partially Delivered,1399.0,22.19,31043.81,62.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2022-02-28,2022-03-04,Delivered,513.0,22.58,11583.539999999999,29.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Electronics,2023-05-04,,Delivered,709.0,54.55,38675.95,41.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,"Maintenance, Repair, and Operations",2022-03-24,2022-04-11,Pending,196.0,43.81,8586.76,6.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-03-25,2022-04-03,Delivered,1488.0,21.99,32721.12,,Yes,low,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2023-11-17,2023-11-23,Delivered,1645.0,80.78,132883.1,73.0,No,high,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-09-29,2022-10-01,Delivered,946.0,71.65,67780.90000000001,55.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Packaging,2022-11-04,2022-11-11,Delivered,1110.0,80.03,88833.3,61.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Raw Materials,2023-07-31,2023-08-07,Delivered,865.0,71.59,61925.350000000006,39.0,Yes,medium,1.0
kaggle_procurement_kpi,Gamma_Co,Gamma Co,GAMMA,,,,,Office Supplies,2022-05-16,2022-05-28,Partially Delivered,1746.0,89.81,156808.26,85.0,Yes,medium,1.0
